团结花苑,sh1102147,34818,186.68,650,2016-07-21 11:16:47,2016-10-23 12:00:32,0,,0,L,18,1998
上海康城（四期）,sh1075445,35199,150.57,530,2016-07-21 11:16:47,2016-10-16 20:59:16,0,,0,L,12,2008
上海康城（三期）,sh1073665,26592,282.03,750,2016-07-21 11:16:47,2017-06-11 15:18:23,0,,0,L,16,2006
上海康城（四期）,sh2198584,33446,100.16,335,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,H,17,\N
上海康城（四期）,sh4153832,31969,113.86,364,2016-07-21 11:16:47,2016-08-15 00:00:17,0,,0,M,17,\N
上海康城（一期）,sh4055293,32934,124.49,410,2016-07-21 11:16:47,2016-08-06 00:00:18,0,,0,H,11,\N
上海康城（一期）,sh4160788,33120,131.34,435,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,M,8,\N
上海康城（四期）,sh1083584,32008,118.72,380,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,H,12,2008
上海康城（三期）,sh4159792,37552,109.18,410,2016-07-21 11:16:47,2017-11-14 16:16:59,0,,0,L,15,2006
上海康城（四期）,sh1158062,32062,140.35,450,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,H,13,\N
上海康城（二期）,sh3877132,32115,135.45,435,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,H,14,2005
上海康城（三期）,sh1715910,32124,108.95,350,2016-07-21 11:16:47,2016-09-05 00:00:16,0,,0,M,16,\N
上海康城（二期）,sh1081292,34992,140.03,490,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,M,18,2005
上海康城（二期）,sh2165989,32138,140.02,450,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,H,18,2005
上海康城（三期）,sh4149774,32161,130.59,420,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,L,15,2006
上海康城（二期）,sh2816600,32197,149.08,480,2016-07-21 11:16:47,2016-08-23 00:00:16,0,,0,H,28,\N
上海康城（二期）,sh3901933,32221,139.66,450,2016-07-21 11:16:47,2016-07-21 11:16:47,0,,0,H,18,2005
上海康城（四期）,sh1569318,32222,100.86,325,2016-07-21 11:16:47,2016-07-30 00:00:18,0,,0,L,17,2008
上海康城（二期）,sh2007839,21333,225.0,480,2016-07-21 11:16:47,2016-07-25 00:00:18,0,,0,L,18,2005
上海康城（四期）,sh2052901,33684,142.5,480,2016-07-21 11:16:47,2016-10-21 12:00:33,0,,0,M,12,2008
上海康城（一期）,sh2119666,32285,130.09,420,2016-07-21 11:16:47,2016-08-05 00:00:19,0,,0,M,11,\N
丽华公寓（公寓）,sh2489351,35564,154.65,550,2016-07-21 11:16:47,2016-09-13 11:56:38,0,,0,H,6,1999
上海康城（二期）,sh3319203,33004,135.74,448,2016-07-21 11:16:47,2016-08-17 00:00:18,0,,0,H,14,\N
莘城苑,sh3716814,39711,81.84,325,2016-07-21 11:16:47,2017-01-11 16:31:42,0,,0,V,6,1998
上海康城（四期）,sh1715904,32381,138.97,450,2016-07-21 11:16:47,2016-08-16 00:00:18,0,,0,H,13,\N
上海康城（三期）,sh3789983,32404,108.01,350,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,H,15,2006
上海康城（一期）,sh2178232,32422,101.78,330,2016-07-21 11:16:47,2016-08-23 00:00:16,0,,0,H,8,\N
上海康城（三期）,sh3822540,32441,101.72,330,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,L,13,2006
上海康城（三期）,sh4102308,32476,138.56,450,2016-07-21 11:16:47,2016-08-19 00:00:17,0,,0,M,17,\N
上海康城（三期）,sh2048741,32476,138.56,450,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,L,17,\N
上海康城（四期）,sh1129584,23499,246.81,580,2016-07-21 11:16:47,2017-02-25 13:13:22,0,,0,V,12,2008
上海康城（三期）,sh4161891,32512,138.41,450,2016-07-21 11:16:47,2016-07-25 00:00:18,0,,0,L,15,2006
莘城苑,sh2857196,32516,82.42,268,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,L,6,1998
上海康城（一期）,sh1860986,32530,98.37,320,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,H,8,2002
上海康城（四期）,sh1083583,32550,101.38,330,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,L,17,2008
东苑福邸,sh2787591,32559,205.78,670,2016-07-21 11:16:47,2016-08-10 00:00:18,0,,0,L,15,2008
上海康城（二期）,sh3792669,33668,90.59,305,2016-07-21 11:16:47,2016-08-05 00:00:19,0,,0,H,17,\N
上海康城（三期）,sh3872457,32568,109.0,355,2016-07-21 11:16:47,2016-08-09 00:00:18,0,,0,M,15,\N
上海康城（四期）,sh2327315,32608,101.2,330,2016-07-21 11:16:47,2016-08-18 00:00:16,0,,0,L,14,\N
